"","Date","Close.Last","Volume","Open","High","Low"
"1662",2016-08-25,18.963,148743,18.8687,18.9881,18.8309
"1663",2016-08-24,18.9252,285316,18.8749,18.9315,18.7178
"1664",2016-08-23,18.7052,193574,18.6549,18.963,18.6046
"1665",2016-08-22,18.6486,261382,18.2651,18.6549,18.2651
"1666",2016-08-19,18.8058,166967,18.8938,19.0384,18.6863
"1667",2016-08-18,18.919,257983,18.5983,18.9378,18.592
"1668",2016-08-17,18.6486,150811,18.6926,18.7492,18.5354
"1669",2016-08-16,18.7052,240419,18.5669,18.7681,18.548
"1670",2016-08-15,18.68,531190,18.7869,18.8184,18.548
"1671",2016-08-12,18.7366,265989,18.6235,18.7429,18.504
"1672",2016-08-11,18.6423,276820,18.4851,18.6486,18.2776
"1673",2016-08-10,18.4851,489534,18.1833,18.5166,18.0387
"1674",2016-08-09,18.1519,371621,18.2588,18.2588,17.9947
"1675",2016-08-08,18.1833,359763,18.2336,18.3657,17.9255
"1676",2016-08-05,18.2525,482139,18.2085,18.2714,18.0387
"1677",2016-08-04,18.0199,697075,17.7369,18.4034,17.7055
"1678",2016-08-03,17.7495,386069,17.498,17.7684,17.2528
"1679",2016-08-02,17.498,314265,17.9255,17.9255,17.4854
"1680",2016-08-01,17.8941,733602,17.2905,18.2651,17.2025
"1681",2016-07-29,18.4977,396301,18.5229,18.8058,18.3154
"1682",2016-07-28,18.5669,339736,18.2965,18.5794,18.1802
"1683",2016-07-27,18.3971,396971,18.7806,18.8687,17.9759
"1684",2016-07-26,18.8246,322461,18.8624,18.9252,18.7052
"1685",2016-07-25,18.8121,923261,19.183,19.183,18.5417
"1686",2016-07-22,19.2396,273870,18.9127,19.2899,18.7932
"1687",2016-07-21,18.9127,176791,18.7932,19.1264,18.7492
"1688",2016-07-20,18.9001,159624,19.1327,19.1893,18.8875
"1689",2016-07-19,19.1705,240158,19.0887,19.2711,18.9252
"1690",2016-07-18,19.2145,215195,19.2396,19.2773,18.9127
"1691",2016-07-15,19.2585,198332,19.3339,19.3905,18.8624
"1692",2016-07-14,19.2396,325337,19.3968,19.7552,19.0384
"1693",2016-07-13,19.2585,385814,18.7932,19.4345,18.6612
"1694",2016-07-12,18.7366,399322,17.9067,19.0321,17.6049
"1695",2016-07-11,17.4603,213968,17.3345,17.498,17.3094
"1696",2016-07-08,17.3471,143263,17.4854,17.6049,17.2905
"1697",2016-07-07,17.3471,76114,17.1082,17.3974,17.1082
"1698",2016-07-06,17.0453,74978,17.0642,17.2465,16.9573
"1699",2016-07-05,17.2339,108090,17.6049,17.6049,17.039
"1700",2016-07-01,17.7243,212053,17.4037,17.7684,17.1962
"1701",2016-06-30,17.3597,196820,17.2465,17.5043,17.1082
"1702",2016-06-29,17.2402,152206,16.7875,17.3094,16.7875
"1703",2016-06-28,16.6681,283505,16.5926,16.7718,16.492
"1704",2016-06-27,16.36,247804,16.7184,16.7184,16.1902
"1705",2016-06-24,16.9384,306154,16.5675,16.9573,16.5046
"1706",2016-06-23,17.127,93818,17.1396,17.3345,17.0642
"1707",2016-06-22,16.9321,87509,17.0013,17.2842,16.9007
"1708",2016-06-21,17.039,84688,17.2088,17.3534,16.7749
"1709",2016-06-20,17.2276,109835,17.2779,17.4288,17.2264
"1710",2016-06-17,17.0076,215769,17.171,17.4666,16.9573
"1711",2016-06-16,17.1207,186812,17.2654,17.2716,16.7642
"1712",2016-06-15,16.8881,125017,16.7372,16.9761,16.624
"1713",2016-06-14,16.7121,222845,16.6681,16.9887,16.6178
"1714",2016-06-13,16.6806,182100,17.0767,17.1396,16.5549
"1715",2016-06-10,16.9384,200733,17.2528,17.2905,16.863
"1716",2016-06-09,17.4917,101325,17.4414,17.5106,17.2811
"1717",2016-06-08,17.542,152437,17.6363,17.6678,17.4666
"1718",2016-06-07,17.5483,181990,17.6489,17.6678,17.5357
"1719",2016-06-06,17.7243,158840,18.0387,18.045,17.6866
"1720",2016-06-03,17.9696,138542,18.2211,18.2211,17.8249
"1721",2016-06-02,18.2273,231181,18.0387,18.2273,17.9255
"1722",2016-06-01,18.1896,243640,17.9821,18.2211,17.6898
"1723",2016-05-31,18.0702,146799,18.3657,18.4097,17.9821
"1724",2016-05-27,18.3091,143104,17.9193,18.3342,17.9193
"1725",2016-05-26,17.9381,137050,17.913,18.1645,17.8878
"1726",2016-05-25,17.9067,198906,18.0073,18.0764,17.7621
"1727",2016-05-24,18.0199,173999,17.7746,18.1205,17.7016
"1728",2016-05-23,17.6992,137950,17.7243,17.9853,17.6049
"1729",2016-05-20,17.7495,285275,17.6237,17.8061,17.5043
"1730",2016-05-19,17.6237,191275,18.1016,18.1456,17.542
"1731",2016-05-18,18.1708,160139,18.3845,18.4914,18.0639
"1732",2016-05-17,18.4285,228700,18.4851,18.5732,18.3782
"1733",2016-05-16,18.4411,155404,18.4285,18.5417,18.1362
"1734",2016-05-13,18.4285,151021,18.3594,18.46,18.2116
"1735",2016-05-12,18.3782,106495,18.7052,18.7492,18.2148
"1736",2016-05-11,18.6423,236086,18.7618,19.0573,18.5543
"1737",2016-05-10,18.8184,189505,18.372,18.8309,18.3279
"1738",2016-05-09,18.3279,232170,18.3279,18.416,18.0451
"1739",2016-05-06,18.3279,159859,18.1393,18.6612,17.9193
"1740",2016-05-05,18.1519,175196,18.1959,18.3154,18.045
"1741",2016-05-04,18.0827,248216,17.7621,18.1645,17.7495
"1742",2016-05-03,17.9381,274998,17.9821,18.1708,17.8866
"1743",2016-05-02,18.1645,323921,17.7243,18.3468,17.3911
"1744",2016-04-29,17.7181,628853,18.548,18.548,16.3945
"1745",2016-04-28,17.7495,404027,17.7621,17.8941,17.6175
"1746",2016-04-27,17.6112,214357,17.3911,17.7746,17.1836
"1747",2016-04-26,17.2402,268674,17.0516,17.3219,16.7561
"1748",2016-04-25,16.9698,388343,17.0139,17.1145,16.8127
"1749",2016-04-22,17.2654,202737,17.3408,17.4477,17.039
"1750",2016-04-21,17.2654,173530,17.5231,17.762,17.127
"1751",2016-04-20,17.4603,142705,17.5797,17.7118,17.2968
"1752",2016-04-19,17.4477,117980,17.8375,17.9884,17.4037
"1753",2016-04-18,17.7432,144912,17.2276,17.7495,17.2276
"1754",2016-04-15,17.3345,88496,17.542,17.6866,17.3157
"1755",2016-04-14,17.5169,194729,17.6426,17.674,17.366
"1756",2016-04-13,17.7055,188718,17.3911,17.8124,17.3336
"1757",2016-04-12,17.2213,157084,16.9447,17.3911,16.8944
"1758",2016-04-11,16.9447,193057,17.3597,17.3974,16.9007
"1759",2016-04-08,17.2025,101005,17.2779,17.366,16.9887
"1760",2016-04-07,17.1648,171773,17.6237,17.7369,16.9761
"1761",2016-04-06,17.6803,154106,17.3785,17.7118,17.3094
"1762",2016-04-05,17.3031,123119,17.3345,17.5432,17.1459
"1763",2016-04-04,17.498,219431,18.0324,18.0513,17.4037
"1764",2016-04-01,18.0073,273486,17.5169,18.0702,17.3345
"1765",2016-03-31,17.5986,210516,17.8124,17.9978,17.5546
"1766",2016-03-30,17.8312,259341,17.7306,17.9884,17.5106
"1767",2016-03-29,18.2022,215855,18.0387,18.2651,17.7118
"1768",2016-03-28,18.0639,225020,17.8061,18.2336,17.7181
"1769",2016-03-24,17.6426,200176,17.5231,17.6678,17.1522
"1770",2016-03-23,17.586,229926,18.0073,18.2336,17.5609
"1771",2016-03-22,17.8249,347144,18.1142,18.2022,17.5734
"1772",2016-03-21,18.1393,207747,18.4348,18.548,18.089
"1773",2016-03-18,18.4914,659588,18.2965,18.5354,18.1519
"1774",2016-03-17,18.2211,377673,18.2022,18.4097,18.1079
"1775",2016-03-16,18.2336,383717,18.0827,18.416,18.0827
"1776",2016-03-15,18.1582,259331,18.4223,18.5166,18.0604
"1777",2016-03-14,18.4788,187342,18.504,18.8121,18.4726
"1778",2016-03-11,18.5732,299349,18.3657,18.6857,18.0764
"1779",2016-03-10,18.2022,242591,17.9255,18.2651,17.6112
"1780",2016-03-09,17.8815,308899,17.9381,18.1582,17.7369
"1781",2016-03-08,17.8501,485995,17.8941,18.133,17.7935
"1782",2016-03-07,18.0324,433266,16.9698,18.0702,16.8755
"1783",2016-03-04,16.9887,1264564,16.5989,17.127,15.9701
"1784",2016-03-03,16.1588,263837,15.8695,16.2091,15.8023
"1785",2016-03-02,15.9387,177327,15.6809,15.9639,15.4798
"1786",2016-03-01,15.6432,383933,15.1088,15.9764,15.0773
"1787",2016-02-29,15.1088,701528,15.5174,15.8695,13.9582
"1788",2016-02-26,14.6498,275658,14.2034,14.7504,14.2034
"1789",2016-02-25,14.1279,191957,14.2159,14.2474,13.7067
"1790",2016-02-24,14.1782,137590,13.7695,14.2537,13.5194
"1791",2016-02-23,13.8576,222573,13.9896,14.1216,13.7695
"1792",2016-02-22,14.0085,162088,13.845,14.1342,13.7758
"1793",2016-02-19,13.7507,127447,13.5558,13.7758,13.2602
"1794",2016-02-18,13.6375,187159,13.7192,13.7947,13.2099
"1795",2016-02-17,13.6564,273180,14.2097,14.4674,13.6438
"1796",2016-02-16,14.1028,331509,12.9836,14.2097,12.9836
"1797",2016-02-12,12.8641,434623,13.1345,13.1345,12.38
"1798",2016-02-11,13.0528,153246,12.4052,13.0779,12.2669
"1799",2016-02-10,12.6315,166067,12.6755,13.1659,12.5686
"1800",2016-02-09,12.6126,170200,12.5183,12.8893,12.3737
"1801",2016-02-08,12.7321,333639,12.6126,13.0653,12.1222
"1802",2016-02-05,12.7447,412100,13.7632,13.8198,12.6001
"1803",2016-02-04,13.5872,253670,13.2414,13.6941,13.2414
"1804",2016-02-03,13.2225,147243,13.2099,13.298,12.9082
"1805",2016-02-02,13.1093,225446,13.2477,13.3231,12.8516
"1806",2016-02-01,13.4049,153822,13.6186,13.6186,13.1974
"1807",2016-01-29,13.7067,223588,13.015,13.7067,13.0088
"1808",2016-01-28,13.0402,131262,13.1534,13.2288,12.8893
"1809",2016-01-27,13.1534,352331,13.6564,13.6564,13.1219
"1810",2016-01-26,13.7318,210096,13.0968,13.7381,12.9585
"1811",2016-01-25,12.6315,128843,12.7007,12.7573,12.4869
"1812",2016-01-22,12.7007,203333,12.8893,13.0025,12.5812
"1813",2016-01-21,12.6629,154712,12.7824,12.9333,12.5812
"1814",2016-01-20,12.7384,205496,12.9144,12.9207,12.3611
"1815",2016-01-19,13.1471,213286,13.2854,13.4992,13.0213
"1816",2016-01-15,13.1722,500396,13.2477,13.43,12.8767
"1817",2016-01-14,13.562,255397,13.7821,13.8576,13.3797
"1818",2016-01-13,13.7192,277271,14.0965,14.2348,13.6123
"1819",2016-01-12,14.0588,378015,14.1468,14.2788,13.9079
"1820",2016-01-11,14.0147,527056,14.1153,14.3606,13.9833
"1821",2016-01-08,14.0713,293725,14.304,14.4486,14.021
"1822",2016-01-07,14.2222,496934,14.2788,14.5053,14.1153
"1823",2016-01-06,14.5869,313477,14.48,15.0019,14.48
"1824",2016-01-05,14.7378,550587,14.6183,14.9767,14.4674
"1825",2016-01-04,14.568,458521,14.8824,14.939,14.26
"1826",2015-12-31,15.0899,228484,14.851,15.2156,14.7755
"1827",2015-12-30,14.8761,247200,14.7001,15.0082,14.6624
"1828",2015-12-29,14.7378,290079,14.5743,14.807,14.4486
"1829",2015-12-28,14.48,420786,14.4612,14.6246,14.3103
"1830",2015-12-24,14.6183,228149,14.7755,14.785,14.5555
"1831",2015-12-23,14.763,335497,15.4734,15.4734,14.7441
"1832",2015-12-22,15.4483,223095,15.2471,15.5552,14.8824
"1833",2015-12-21,15.1779,211802,15.6746,15.7075,15.0459
"1834",2015-12-18,15.5803,475656,15.7186,16.0519,15.3288
"1835",2015-12-17,15.8067,481551,16.1462,16.2657,15.5929
"1836",2015-12-16,15.9701,371361,15.4043,16.0456,15.3225
"1837",2015-12-15,15.1716,242644,14.6058,15.2848,14.6058
"1838",2015-12-14,14.4046,173024,14.5177,14.7189,14.0902
"1839",2015-12-11,14.5115,375101,14.6435,14.8698,14.4109
"1840",2015-12-10,14.8258,157807,14.524,14.9076,14.3606
"1841",2015-12-09,14.5177,204923,14.807,14.895,14.26
"1842",2015-12-08,14.8195,211452,14.5618,15.027,14.304
"1843",2015-12-07,14.7064,414500,14.7252,14.8133,14.0682
"1844",2015-12-04,14.9264,188329,15.4357,15.5457,14.895
"1845",2015-12-03,15.4671,185178,15.53,15.5929,15.1653
"1846",2015-12-02,15.6243,168749,15.9953,16.0204,15.5363
"1847",2015-12-01,15.9953,128530,16.0267,16.2264,15.8004
"1848",2015-11-30,15.9764,293702,15.6809,16.0456,15.5992
"1849",2015-11-27,15.7501,65160,15.9136,16.0204,15.6809
"1850",2015-11-25,15.8821,213730,15.6683,16.0204,15.5552
"1851",2015-11-24,15.6432,189052,15.6935,15.7501,15.486
"1852",2015-11-23,15.7941,247994,16.1336,16.1651,15.6872
"1853",2015-11-20,16.0645,105693,16.2091,16.3222,15.9953
"1854",2015-11-19,16.1336,144997,16.404,16.4794,15.945
"1855",2015-11-18,16.4417,307553,16.2845,16.6555,16.0833
"1856",2015-11-17,16.2845,169740,16.4166,16.4983,16.2028
"1857",2015-11-16,16.4354,123218,16.4669,16.492,16.2216
"1858",2015-11-13,16.5109,113410,16.6743,16.7687,16.404
"1859",2015-11-12,16.7624,117884,16.9007,17.1145,16.4606
"1860",2015-11-11,17.0264,121547,17.2213,17.3094,16.9887
"1861",2015-11-10,17.1648,205255,16.8001,17.2654,16.7372
"1862",2015-11-09,16.8252,256117,16.9761,17.0893,16.6743
"1863",2015-11-06,17.0264,319641,16.536,17.2905,16.4244
"1864",2015-11-05,16.5863,346655,17.0893,17.0893,16.2782
"1865",2015-11-04,16.2468,475501,16.6618,16.6806,15.8318
"1866",2015-11-03,16.6743,719639,17.1207,17.3282,15.5238
"1867",2015-11-02,17.2905,403934,17.2528,17.4225,17.105
"1868",2015-10-30,17.2088,223224,17.1836,17.3345,17.039
"1869",2015-10-29,17.1773,136429,17.2213,17.3219,16.8881
"1870",2015-10-28,17.2213,267068,16.5612,17.4791,16.4895
"1871",2015-10-27,16.4794,241077,16.5989,16.5989,16.1273
"1872",2015-10-26,16.7184,109668,16.8252,16.8818,16.5675
"1873",2015-10-23,16.7749,137056,16.5234,16.8818,16.2657
"1874",2015-10-22,16.3474,148187,16.0833,16.6052,15.8444
"1875",2015-10-21,16.0267,192071,16.6806,16.7246,15.8947
"1876",2015-10-20,16.624,225536,17.0201,17.0201,16.3537
"1877",2015-10-19,17.1019,155303,16.7624,17.1773,16.7373
"1878",2015-10-16,16.863,108516,17.1145,17.1145,16.7498
"1879",2015-10-15,17.0767,450194,16.9573,17.1836,16.4166
"1880",2015-10-14,16.9636,168693,17.083,17.2276,16.7561
"1881",2015-10-13,17.083,165004,17.0642,17.7118,17.039
"1882",2015-10-12,17.1899,182729,17.1459,17.2779,16.8818
"1883",2015-10-09,17.1082,295308,17.127,17.4351,16.8944
"1884",2015-10-08,17.1836,337383,16.7309,17.2213,16.6115
"1885",2015-10-07,16.819,133693,16.5423,16.8252,16.4354
"1886",2015-10-06,16.4606,215691,16.1651,16.6178,16.1651
"1887",2015-10-05,16.1588,151618,15.901,16.404,15.7752
"1888",2015-10-02,15.8507,228587,15.3288,15.901,15.2974
"1889",2015-10-01,15.6495,144881,15.8695,15.9324,15.3854
"1890",2015-09-30,15.8381,182066,15.4357,15.8758,15.4357
"1891",2015-09-29,15.2597,174894,15.3791,15.5929,15.0647
"1892",2015-09-28,15.3791,199641,16.0079,16.0079,15.3414
"1893",2015-09-25,16.0267,217554,16.2279,16.2342,15.9198
"1894",2015-09-24,16.1085,290775,15.7941,16.2468,15.7815
"1895",2015-09-23,15.8381,186087,16.2971,16.6052,15.7312
"1896",2015-09-22,16.2657,129499,16.8818,16.9749,16.1588
"1897",2015-09-21,17.0956,203944,17.6929,17.7872,16.9887
"1898",2015-09-18,17.5986,308222,17.1899,17.63,17.0453
"1899",2015-09-17,17.3597,88433,17.542,17.5546,17.1836
"1900",2015-09-16,17.0893,84560,17.0704,17.303,16.9321
"1901",2015-09-15,17.0516,100930,16.9384,17.1082,16.7875
"1902",2015-09-14,16.9384,96978,16.9321,17.1145,16.7687
"1903",2015-09-11,16.9321,162912,16.9195,16.9761,16.6178
"1904",2015-09-10,17.0579,180183,17.1145,17.1585,16.6743
"1905",2015-09-09,17.0767,161318,17.7872,17.8187,17.0767
"1906",2015-09-08,17.5483,145492,17.8627,17.9507,17.4288
"1907",2015-09-04,17.4225,167990,17.0642,17.5734,16.9689
"1908",2015-09-03,17.2465,297781,17.4917,17.7055,17.0139
"1909",2015-09-02,17.542,223888,17.5923,17.5923,17.2905
"1910",2015-09-01,17.4225,242914,17.957,18.0764,17.3848
"1911",2015-08-31,18.2211,174011,18.2085,18.4128,18.1267
"1912",2015-08-28,18.2399,141366,18.1205,18.4474,18.0199
"1913",2015-08-27,18.1456,162889,18.2399,18.4663,17.957
"1914",2015-08-26,18.089,202255,18.2148,18.2148,17.674
"1915",2015-08-25,17.8941,413012,18.1456,18.1582,17.6615
"1916",2015-08-24,17.6049,652641,17.3534,18.2745,16.9164
"1917",2015-08-21,18.4034,571265,18.4285,18.8058,18.045
"1918",2015-08-20,18.7366,750863,19.2459,19.3214,18.7178
"1919",2015-08-19,19.4911,325614,19.1013,19.6169,18.9818
"1920",2015-08-18,19.2333,256065,19.3402,19.3402,19.1453
"1921",2015-08-17,19.3402,389879,18.4097,19.3591,18.3279
"1922",2015-08-14,18.5229,204875,18.2148,18.548,18.1494
"1923",2015-08-13,18.2776,446643,17.6112,18.4914,17.4288
"1924",2015-08-12,17.8312,405141,17.7118,18.0702,17.6573
"1925",2015-08-11,17.7809,357584,18.5606,18.7115,17.6533
"1926",2015-08-10,18.6738,294493,18.7303,18.7932,18.4034
"1927",2015-08-07,18.6046,357362,18.4663,18.9755,18.46
"1928",2015-08-06,18.5291,499270,19.3339,19.554,18.1519
"1929",2015-08-05,19.2145,264725,19.9312,20.1324,19.007
"1930",2015-08-04,19.8621,142397,20.2456,20.2771,19.7741
"1931",2015-08-03,20.2268,189200,20.3839,20.4028,20.0067
"1932",2015-07-31,20.2771,305261,20.0507,20.3399,19.9036
"1933",2015-07-30,19.925,576899,19.3276,20.3022,19.1767
"1934",2015-07-29,19.1327,378297,18.8812,19.2078,18.7052
"1935",2015-07-28,18.8184,1044773,19.5037,19.5037,18.3342
"1936",2015-07-27,19.3339,146221,19.2082,19.5351,19.0636
"1937",2015-07-24,19.5226,268700,20.2205,20.3965,19.3654
"1938",2015-07-23,20.2519,259484,20.3336,20.6606,20.1953
"1939",2015-07-22,20.3274,251010,20.057,20.5348,20.013
"1940",2015-07-21,20.0507,299724,20.5914,20.604,19.9815
"1941",2015-07-20,20.6857,203419,20.6291,20.7423,20.3336
"1942",2015-07-17,20.6354,144225,20.5223,20.6669,20.3619
"1943",2015-07-16,20.5034,169328,20.5977,20.6424,20.2896
"1944",2015-07-15,20.4342,219300,20.4971,20.6103,20.0067
"1945",2015-07-14,20.5223,306320,20.1199,20.6417,20.0193
"1946",2015-07-13,20.0193,185829,19.8118,20.0318,19.8118
"1947",2015-07-10,19.7112,234440,19.4282,19.7489,19.4031
"1948",2015-07-09,19.2585,126741,19.3591,19.4911,19.1642
"1949",2015-07-08,19.1579,131506,19.1893,19.3842,18.9881
"1950",2015-07-07,19.3968,205981,19.3654,19.4911,18.8938
"1951",2015-07-06,19.2459,142192,19.1705,19.5226,19.0636
"1952",2015-07-02,19.3528,173528,19.4911,19.6672,18.9881
"1953",2015-07-01,19.1013,280789,19.4534,19.554,19.0196
"1954",2015-06-30,19.2899,295385,19.3465,19.3842,19.0133
"1955",2015-06-29,19.139,365786,20.0004,20.0035,18.9818
"1956",2015-06-26,19.8935,594337,19.095,19.9878,18.9982
"1957",2015-06-25,19.0384,189995,18.963,19.0699,18.5857
"1958",2015-06-24,18.9441,120839,19.0887,19.1642,18.7492
"1959",2015-06-23,19.1264,157727,19.2082,19.2082,18.9818
"1960",2015-06-22,19.2082,224230,19.007,19.4157,18.8246
"1961",2015-06-19,18.9252,282097,18.6612,19.0133,18.5857
"1962",2015-06-18,18.5983,674072,18.1519,19.0447,18.0073
"1963",2015-06-17,17.6112,210487,17.9444,18.1079,17.6112
"1964",2015-06-16,17.9004,230249,18.1393,18.1582,17.869
"1965",2015-06-15,18.1519,445884,17.7432,18.1896,17.542
"1966",2015-06-12,17.9004,161410,17.869,17.9507,17.6992
"1967",2015-06-11,17.9633,158251,17.6489,18.1142,17.62
"1968",2015-06-10,17.7432,232832,17.9758,17.9758,17.6552
"1969",2015-06-09,17.9255,247978,17.869,17.9978,17.5734
"1970",2015-06-08,17.8501,200424,18.0764,18.1456,17.63
"1971",2015-06-05,18.1267,237786,17.8501,18.1833,17.5043
"1972",2015-06-04,17.7558,157281,17.7558,17.7904,17.5923
"1973",2015-06-03,17.8815,249289,17.5986,17.9507,17.5986
"1974",2015-06-02,17.5231,500256,17.3471,17.6929,17.3471
"1975",2015-06-01,17.6049,742446,18.0324,18.0387,17.0327
"1976",2015-05-29,18.177,262947,18.3468,18.3468,17.9696
"1977",2015-05-28,18.3908,136011,18.3217,18.46,18.045
"1978",2015-05-27,18.3971,207695,18.6046,18.7052,18.3782
"1979",2015-05-26,18.5606,170203,18.6046,18.6738,18.3201
"1980",2015-05-22,18.6109,169931,18.4663,18.6423,18.2399
"1981",2015-05-21,18.4663,142805,18.5166,18.6675,18.3531
"1982",2015-05-20,18.5229,122025,18.5291,18.5732,18.2336
"1983",2015-05-19,18.4851,174879,18.7052,18.9001,18.4034
"1984",2015-05-18,18.7995,226431,18.2588,18.9064,18.2588
"1985",2015-05-15,18.3028,201433,18.4474,18.4663,18.1896
"1986",2015-05-14,18.5229,392164,18.4788,18.6926,18.177
"1987",2015-05-13,18.4788,173366,18.3845,18.4977,18.2588
"1988",2015-05-12,18.2399,247138,18.7681,18.7681,17.9601
"1989",2015-05-11,18.8435,175814,18.6486,19.0636,18.6486
"1990",2015-05-08,18.6486,155031,18.8875,19.0133,18.6423
"1991",2015-05-07,18.7555,291624,18.416,18.8121,18.416
"1992",2015-05-06,18.5732,197367,18.8498,18.8624,18.372
"1993",2015-05-05,18.8435,296738,19.2333,19.2333,18.702
"1994",2015-05-04,19.1705,409065,19.4094,19.4094,18.6989
"1995",2015-05-01,19.3339,426486,19.0196,19.4031,18.9284
"1996",2015-04-30,18.9001,1006092,20.1827,20.1953,18.4097
"1997",2015-04-29,20.4342,243654,20.2582,20.6794,20.2079
"1998",2015-04-28,20.3588,434229,20.1513,20.6134,20.0507
"1999",2015-04-27,20.145,382315,20.6669,20.9058,19.8621
"2000",2015-04-24,20.6669,138916,20.736,20.8744,20.5223
"2001",2015-04-23,20.7297,178302,20.7486,20.8178,20.4468
"2002",2015-04-22,20.6857,95043,20.9121,20.9121,20.5851
"2003",2015-04-21,20.9812,103351,21.2516,21.3208,20.8178
"2004",2015-04-20,21.1824,163487,20.6732,21.1887,20.604
"2005",2015-04-17,20.6229,354315,20.736,20.8492,20.1576
"2006",2015-04-16,20.975,90269,21.2893,21.3774,20.9435
"2007",2015-04-15,21.3208,77985,21.3774,21.6949,21.2893
"2008",2015-04-14,21.1824,236334,21.2327,21.3585,20.9309
"2009",2015-04-13,21.0253,446705,21.0127,21.178,20.5286
"2010",2015-04-10,21.4402,117053,21.5471,21.5723,21.3962
"2011",2015-04-09,21.5345,240445,21.8489,22.0375,21.4402
"2012",2015-04-08,22.1319,226151,21.8678,22.2136,21.7232
"2013",2015-04-07,21.8238,170738,22.2702,22.3708,21.7986
"2014",2015-04-06,22.245,156014,22.1256,22.4148,22.0564
"2015",2015-04-02,22.1193,119340,21.8489,22.201,21.7923
"2016",2015-04-01,21.8552,326810,22.2387,22.3959,21.4905
"2017",2015-03-31,22.3142,202769,22.289,22.5779,22.1067
"2018",2015-03-30,22.3331,237305,22.1381,22.4399,22.0453
"2019",2015-03-27,21.9747,125752,21.742,22.1947,21.6477
"2020",2015-03-26,21.7735,94161,21.7483,21.9495,21.5095
"2021",2015-03-25,21.698,176838,22.0501,22.069,21.5974
"2022",2015-03-24,21.9747,178245,22.528,22.5798,21.9369
"2023",2015-03-23,22.5468,126742,22.4462,22.7166,22.3959
"2024",2015-03-20,22.4337,287428,22.3142,22.5468,22.2576
"2025",2015-03-19,22.289,226390,22.2639,22.4148,22.1633
"2026",2015-03-18,22.2073,114021,22.025,22.3645,21.9181
"2027",2015-03-17,22.0941,147604,21.9935,22.2387,21.9369
"2028",2015-03-16,22.1067,204406,22.1507,22.2953,21.9998
"2029",2015-03-13,21.9432,336217,21.5283,22.2199,21.434
"2030",2015-03-12,21.5786,350534,21.8363,22.0438,21.2705
"2031",2015-03-11,21.6917,244615,21.3208,21.742,21.3208
"2032",2015-03-10,21.2516,277726,21.7357,21.7798,21.2327
"2033",2015-03-09,21.9307,183180,21.3962,22.0375,21.3333
"2034",2015-03-06,21.3522,281983,21.7672,21.9369,21.3145
"2035",2015-03-05,21.9244,347999,22.0375,22.1319,21.8189
"2036",2015-03-04,22.0375,288821,21.9558,22.4148,21.8552
"2037",2015-03-03,21.9181,599191,22.1319,22.245,21.5597
"2038",2015-03-02,22.157,417730,21.7357,22.289,21.6478
"2039",2015-02-27,21.6163,512411,21.478,21.8175,21.2516
"2040",2015-02-26,21.1447,293778,20.7549,21.2579,20.7235
"2041",2015-02-25,20.736,277388,20.736,20.9561,20.6134
"2042",2015-02-24,20.7109,164930,20.648,20.7172,20.5097
"2043",2015-02-23,20.5537,220040,20.5726,20.6417,20.3902
"2044",2015-02-20,20.5034,314670,20.4845,20.5337,20.1456
"2045",2015-02-19,20.4217,595178,19.8621,20.7297,19.8432
"2046",2015-02-18,19.8181,1740300,19.7112,19.8747,18.941
"2047",2015-02-17,19.4282,860743,19.422,19.6169,19.1956
"2048",2015-02-13,19.2522,421311,19.0699,19.51,19.0699
"2049",2015-02-12,19.1076,208340,19.1767,19.2019,19.0227
"2050",2015-02-11,19.0447,95121,19.0007,19.0887,18.9252
"2051",2015-02-10,18.9755,206842,18.8687,19.1453,18.7178
"2052",2015-02-09,18.8498,434610,18.7052,18.9504,18.46
"2053",2015-02-06,18.4977,106152,18.5166,18.5354,18.3154
"2054",2015-02-05,18.504,136657,18.5166,18.5417,18.3154
"2055",2015-02-04,18.4285,642275,18.2022,18.5794,18.2022
"2056",2015-02-03,18.2399,768886,17.8627,18.6109,17.6237
"2057",2015-02-02,17.7809,328578,17.7809,17.9067,17.1333
"2058",2015-01-30,17.6803,126132,17.6489,17.9004,17.4414
"2059",2015-01-29,17.7621,155230,17.3408,17.7684,17.1019
"2060",2015-01-28,17.3471,147962,17.9193,18.0041,17.2716
"2061",2015-01-27,17.9067,210664,17.7306,17.9507,17.5609
"2062",2015-01-26,17.9004,147680,17.8249,18.0513,17.6426
"2063",2015-01-23,17.7935,258483,17.41,18.1267,17.332
"2064",2015-01-22,17.4603,536889,17.0956,17.586,17.0767
"2065",2015-01-21,17.0642,284935,16.9321,17.2025,16.9107
"2066",2015-01-20,16.9698,294252,17.1019,17.1622,16.9636
"2067",2015-01-16,17.0139,132521,17.0704,17.2716,16.9478
"2068",2015-01-15,17.1585,186953,17.2465,17.3219,16.9258
"2069",2015-01-14,17.2528,237143,17.2465,17.4659,16.8781
"2070",2015-01-13,17.2025,382701,17.3219,17.6552,17.1207
"2071",2015-01-12,17.2842,398983,16.8881,17.3031,16.6303
"2072",2015-01-09,16.8944,305962,16.2405,16.9195,16.2154
"2073",2015-01-08,16.2405,192805,16.1965,16.4228,15.9136
"2074",2015-01-07,16.0833,175668,15.9136,16.1399,15.7249
"2075",2015-01-06,15.8255,271543,15.7124,16.0959,15.2597
"2076",2015-01-05,15.6998,246548,16.0267,16.0676,15.6746
